ball_prob,non_ball_prob,file
1.0,0.0,b-326-07.jpg
0.0,1.0,b-327-02.jpg
1.0,9.614512e-18,b-327.jpg
1.0,9.614512e-18,b-328-05.jpg
1.0,0.0,b-329-08.jpg
1.0,0.0,b-329.jpg
1.0,0.0,b-330-06.jpg
1.0,0.0,b-330.jpg
1.0,0.0,b-331-06.jpg
1.0,0.0,b-331.jpg
1.0,0.0,b-332-10.jpg
1.0,0.0,b-332.jpg
1.0,0.0,b-333-06.jpg
1.0,0.0,b-333.jpg
1.0,0.0,b-334-09.jpg
1.0,0.0,b-334.jpg
1.0,0.0,b-335-08.jpg
1.0,0.0,b-335.jpg
1.0,0.0,b-336.jpg
1.0,0.0,b-337-06.jpg
1.0,0.0,b-337.jpg
1.0,0.0,b-338-07.jpg
1.0,0.0,b-338.jpg
1.0,0.0,b-339-06.jpg
1.0,0.0,b-339.jpg
1.0,0.0,b-340-09.jpg
1.0,0.0,b-340.jpg
1.0,0.0,b-341-11.jpg
1.0,0.0,b-341.jpg
1.0,0.0,b-342-11.jpg
1.0,0.0,b-342.jpg
1.0,0.0,b-343-11.jpg
1.0,0.0,b-343.jpg
1.0,0.0,b-344-09.jpg
1.0,0.0,b-344.jpg
1.0,0.0,b-345-10.jpg
1.0,0.0,b-345.jpg
1.0,0.0,b-346-05.jpg
0.0,1.0,b-346.jpg
0.0,1.0,b-347-07.jpg
1.0,0.0,b-347.jpg
1.0,0.0,b-348-05.jpg
1.0,0.0,b-348.jpg
1.0,0.0,b-349-06.jpg
1.0,0.0,b-349.jpg
0.0,1.0,b-350-03.jpg
1.0,0.0,b-350-09.jpg
1.0,0.0,b-350.jpg
1.0,0.0,b-351-06.jpg
1.0,0.0,b-352-10.jpg
1.0,1.0566592e-20,b-353-08.jpg
1.0,9.5775664e-35,b-353.jpg
1.0,9.5775664e-35,b-354-09.jpg
1.0,0.0,b-354.jpg
1.0,0.0,b-355-04.jpg
1.0,0.0,b-356-07.jpg
1.0,0.0,b-356.jpg
1.0,0.0,b-357-11.jpg
1.0,0.0,b-357.jpg
1.0,0.0,b-358-15.jpg
0.0,1.0,b-358.jpg
0.0,1.0,b-359-09.jpg
1.0,8.728643e-09,b-365.jpg
1.0,8.728643e-09,b-366-14.jpg
0.9971386,0.0028613843,b-366.jpg
0.9971386,0.0028613843,b-367-11.jpg
1.0,0.0,b-368-15.jpg
0.9989818,0.0010181823,b-369-18.jpg
1.0,0.0,b-370.jpg
1.0,0.0,b-371.jpg
1.0,0.0,b-372-17.jpg
1.0,0.0,b-373-07.jpg
1.0,0.0,b-374-09.jpg
1.0,0.0,b-375-07.jpg
1.0,0.0,b-376-08.jpg
1.0,0.0,b-377-08.jpg
1.0,0.0,b-378-11.jpg
1.0,0.0,b-379-05.jpg
1.0,0.0,b-380-09.jpg
1.0,0.0,b-381-11.jpg
1.0,0.0,b-382-04.jpg
1.0,0.0,b-383-06.jpg
1.0,0.0,b-384-04.jpg
1.0,0.0,b-385-09.jpg
1.0,0.0,b-386-07.jpg
1.0,5.0090514e-33,b-387-06.jpg
1.0,0.0,b-388-07.jpg
1.0,0.0,b-389-11.jpg
1.0,6.872802e-27,b-390-07.jpg
3.2112786e-20,1.0,b-393-07.jpg
0.0,1.0,b-394-05.jpg
0.0,1.0,b-399-01.jpg
1.7389392e-09,1.0,b-401-00.jpg
0.0,1.0,b-404-04.jpg
1.0,8.288836e-16,b-405-04.jpg
1.0,0.0,c-304.jpg
1.0,0.0,c-305.jpg
1.0,0.0,c-306.jpg
1.0,0.0,c-307.jpg
1.0,0.0,c-308.jpg
1.0,0.0,c-309.jpg
1.0,0.0,c-310.jpg
1.0,0.0,c-311.jpg
1.0,0.0,c-312.jpg
1.0,0.0,c-313.jpg
1.0,0.0,c-314.jpg
1.0,0.0,c-315.jpg
1.0,0.0,c-316.jpg
1.0,0.0,c-317.jpg
1.0,0.0,c-318.jpg
1.7960248e-36,1.0,c-319.jpg
1.0,0.0,c-320.jpg
1.0,0.0,c-321.jpg
1.0,0.0,c-322.jpg
1.0,0.0,c-323.jpg
1.0,7.534783e-10,c-324.jpg
2.8526085e-21,1.0,c-325.jpg
0.99986863,0.00013137536,c-326.jpg
1.0396393e-11,1.0,c-327.jpg
1.0,0.0,c-328.jpg
1.0,0.0,c-329.jpg
1.0,1.5307038e-23,c-330.jpg
0.0,1.0,c-331.jpg
1.0,0.0,c-332.jpg
1.0,0.0,c-333.jpg
1.0,0.0,c-334.jpg
1.0,0.0,c-335.jpg
1.0,0.0,c-336.jpg
1.0,0.0,c-337.jpg
0.0,1.0,c-338.jpg
0.0,1.0,c-340.jpg
0.0,1.0,c-350.jpg
0.0,1.0,c-351.jpg
0.0,1.0,c-352.jpg
1.0,0.0,c-353.jpg
0.0,1.0,c-354.jpg
1.0,1.9108452e-21,c-355.jpg
0.0,1.0,c-360.jpg
1.0,0.0,c-361.jpg
0.0,1.0,c-362.jpg
1.0,0.0,c-363.jpg
1.0,1.5594158e-11,c-364.jpg
1.0,0.0,c-365.jpg
1.0,0.0,c-366.jpg
1.0,0.0,c-367.jpg
1.0,0.0,c-368.jpg
1.0,7.9076785e-35,c-369.jpg
1.0,0.0,c-370.jpg
0.0,1.0,c-371.jpg
1.0,0.0,c-372.jpg
1.0,0.0,c-373.jpg
1.0,0.0,c-376.jpg
1.0,0.0,c-377.jpg
0.010139367,0.98986065,c-378.jpg
1.0,0.0,c-379.jpg
1.0,1.2535326e-26,c-380.jpg
1.0,0.0,c-381.jpg
0.0,1.0,c-382.jpg
1.0,0.0,c-383.jpg
1.0,1.8425497e-27,c-384.jpg
1.7666688e-11,1.0,c-385.jpg
1.0,0.0,c-386.jpg
0.0,1.0,c-391.jpg
2.9192892e-27,1.0,c-392.jpg
1.0,0.0,c-393.jpg
1.0,0.0,c-394.jpg
0.0,1.0,c-395.jpg
1.0,0.0,c-396.jpg
1.0,1.01760564e-22,c-397.jpg
1.0,0.0,c-398.jpg
1.0,0.0,c-399.jpg
1.0,5.447451e-24,c-400.jpg
1.0,0.0,c-401.jpg
1.0,0.0,c-402.jpg
1.0,0.0,c-403.jpg
1.0,0.0,c-404.jpg
1.0,0.0,c-405.jpg
1.0,0.0,c-406.jpg
1.038686e-11,1.0,c-407.jpg
1.0,0.0,c-408.jpg
1.0,0.0,c-409.jpg
0.0,1.0,c-410.jpg
0.0,1.0,c-411.jpg
2.1216545e-32,1.0,c-412.jpg
0.0,1.0,c-413.jpg
